W_PROV,SEQ_NO,FSIZE,URB,RFACT,TOINC,WAGES,RPCINC,CASH_ABROAD,CASH_DOMESTIC,TOTEX,PERCAPITA,FOOD,CLOTH,HEALTH,TRANSPORT,COMMUNICATION,RECREATION,EDUCATION
56,31789,5.0,1,86.890357971,259724.0,153000,2,0,0,250511.0,51944.800781,122418.0,3800,4236,21590,7800,875,8190
56,31790,4.5,1,86.890357971,185210.0,157060,1,0,0,174345.0,41157.777344,96890.0,4160,70,6760,2795,0,0
56,31791,1.0,1,86.890357971,135150.0,0,8,0,30500,123614.75,135150.0,42819.75,2240,6340,5304,4108,0,0
56,31792,4.5,1,75.193572998,319540.0,224000,4,47000,0,296033.0,71008.890625,174561.0,4800,2550,12168,7714,2070,9300
56,31793,4.0,1,75.193572998,289670.0,143400,4,54000,4700,279431.0,72417.5,157393.0,2885,3135,19760,3558,560,100
56,31794,2.0,1,75.193572998,341310.0,205200,9,75000,0,327023.0,170655.0,120252.0,8620,10390,19344,16230,100,4700
56,31795,3.0,1,75.193572998,443095.0,93600,8,180000,4700,394858.0,147698.328125,198507.0,9640,4080,16620,25614,1180,19700
56,31796,4.0,1,75.193572998,253525.0,249300,3,0,0,243658.0,63381.25,148947.0,1550,540,21736,5914,1710,100
56,31797,2.5,1,75.193572998,336538.0,305828,8,0,0,292537.0,134615.203125,142102.0,5780,2290,14420,2460,5400,0
56,31798,8.0,1,75.193572998,379320.0,366700,2,0,0,357620.0,47415.0,232182.0,2550,3585,35300,3861,11970,100
56,31799,3.0,1,75.193572998,300530.0,288100,6,0,0,281580.0,100176.664063,148190.0,3300,5515,31070,10660,1230,100
56,31800,5.0,1,75.193572998,227144.0,193500,2,0,0,200021.0,45428.800781,120197.0,500,330,17888,1290,144,100
56,31801,2.0,1,75.193572998,380400.0,0,9,0,0,288033.0,190200.0,117297.0,1295,16960,16770,20580,0,0
56,31802,4.5,1,85.79775238,180490.0,112920,1,0,0,153174.25,40108.890625,89181.25,1970,930,6520,1040,661,520
56,31803,3.5,1,85.79775238,204714.0,158624,3,0,10700,165220.0,58489.714844,89612.0,1790,11744,7572,638,290,300
56,31804,5.0,1,85.79775238,286070.0,0,3,10000,7700,271465.0,57214.0,136240.0,6550,6180,12140,23464,295,120
56,31805,2.0,1,85.79775238,192600.0,0,6,0,19200,172324.0,96300.0,69940.0,300,3480,760,398,500,0
56,31806,5.0,1,85.79775238,259086.0,125924,2,0,8000,215585.0,51817.199219,131409.0,1300,12582,8840,2210,500,0
56,31807,2.5,1,85.79775238,285630.0,200430,7,60000,0,223680.0,114252.0,140167.0,3035,1104,18720,5758,1780,0
56,31808,7.0,1,85.79775238,367860.0,100240,2,240000,3000,283626.5,52551.429687,200700.5,1510,2088,20500,419,321,200
56,31809,4.0,1,85.79775238,176200.0,142200,2,0,8000,149969.5,44050.0,86270.5,320,2668,7760,216,500,0
56,31810,5.0,1,85.79775238,245020.0,208400,2,0,7700,238539.0,49004.0,151488.0,595,7950,13796,567,145,150
56,31811,4.5,1,85.79775238,801000.0,658240,9,0,0,497105.75,178000.0,199725.75,35035,2210,14950,22800,2694,0
56,31812,8.0,1,85.79775238,208690.0,183000,1,0,19400,205877.0,26086.25,160693.0,2350,685,8320,533,441,300
56,31813,7.0,1,85.79775238,305110.0,12000,2,0,32700,299897.0,43587.144531,191206.0,1595,2570,20800,4644,1049,400
56,31814,3.0,1,85.79775238,467828.0,191948,8,0,7700,313904.0,155942.671875,170400.0,1590,12794,16692,10400,500,0
56,31815,5.0,1,71.944480896,245607.0,78000,2,60000,0,224278.0,49121.398437,110338.0,7390,2660,12936,8034,1940,450
56,31816,4.0,1,71.944480896,205904.0,0,2,0,8200,194716.0,51476.0,86388.0,2670,6870,6220,5356,0,0
56,31817,4.0,1,71.944480896,335312.0,294200,5,0,0,250733.0,83828.0,117777.0,5530,2677,20340,2678,1920,400
56,31818,3.0,1,71.944480896,196938.0,143960,4,0,0,172052.0,65646.0,86291.0,2950,2887,4524,1534,710,200
56,31819,5.0,1,71.944480896,315342.0,0,3,0,1000,257739.0,63068.398437,120402.0,4690,4339,19460,8034,0,0
56,31820,5.0,1,71.944480896,1036172.0,360000,9,300000,0,852627.0,207234.40625,141414.0,12220,506884,24040,10400,0,0
56,31821,3.0,1,71.944480896,199402.0,156000,4,0,0,179882.0,66467.335938,85661.0,2610,2650,7956,5200,0,0
56,31822,4.0,1,71.944480896,378816.0,0,6,160000,0,404668.0,94704.0,111714.0,4110,86994,16020,5356,1800,80150
56,31823,7.0,1,71.944480896,276679.0,219300,1,0,0,248428.0,39525.570312,132373.0,9860,2830,7124,3867,1620,750
56,31824,7.0,1,63.85490799,334011.0,291469,2,0,0,294823.0,47715.855469,156447.0,11510,5112,14820,5356,1200,200
56,31825,6.0,1,63.85490799,507897.0,207200,5,0,0,423728.0,84649.5,168197.0,13900,4908,13060,14430,3450,100000
56,31826,6.5,1,63.85490799,677862.0,617520,6,0,0,362992.0,104286.460938,155135.0,12170,3134,20200,12090,600,150
56,31827,6.0,1,63.85490799,265731.0,149425,2,72000,0,238451.0,44288.5,114295.0,6300,2482,13536,2678,1710,600
56,31828,4.0,1,63.85490799,321686.0,286000,5,0,6000,263612.0,80421.5,128744.0,6910,3134,16224,5200,0,0
56,31829,4.0,1,63.85490799,185346.0,156000,2,0,0,167038.0,46336.5,77487.0,2470,3714,2808,2678,0,0
56,31830,4.0,1,63.85490799,271168.0,0,4,54000,0,235013.0,67792.0,125122.0,7920,2390,7600,5174,1450,150
56,31831,12.0,1,63.85490799,1340410.0,1250440,7,0,0,568890.0,111700.835938,255644.0,13820,5000,41500,18200,0,0
56,31832,10.0,1,63.85490799,469454.0,412400,2,0,0,389393.0,46945.398437,199877.0,7230,4869,26136,13390,2808,1000
56,31833,5.0,1,75.193572998,571296.0,445768,7,0,5000,464675.0,114259.203125,168205.0,17900,18520,37840,27834,500,6600
56,31834,2.0,1,75.193572998,433570.0,0,9,350000,5000,408479.1,216785.0,157632.1,10800,1220,13780,17856,1980,86000
56,31835,2.0,1,75.193572998,1643474.0,1333976,10,0,0,1415634.0,821737.0,191775.0,80493,31246,46500,32748,5000,0
56,31836,5.0,1,75.193572998,998676.0,715000,9,0,0,1028164.9,199735.203125,185749.9,126800,30540,47500,88578,14300,125000
56,31837,3.0,1,75.193572998,884402.0,0,10,364000,0,811455.5,294800.65625,202303.5,39900,271770,67800,27036,3700,1500
56,31838,8.0,1,75.193572998,603943.0,406000,4,0,0,782181.0,75492.875,206612.0,33400,14590,66470,43194,13280,15000
56,31839,5.0,1,75.193572998,544474.0,41184,7,195000,8700,543233.0,108894.796875,237152.0,14900,1570,26120,9780,1035,77300
56,31840,7.0,1,84.592773437,307966.0,93600,2,0,114900,294818.48,43995.144531,141746.48,8000,4850,15310,13560,1900,960
56,31841,2.0,1,84.592773437,199445.0,117200,6,0,0,179370.0,99722.5,58028.0,12090,11304,17620,11994,2560,0
56,31842,6.0,1,84.592773437,272805.0,207400,2,0,53000,227647.58,45467.5,137946.58,10500,3259,5824,3330,7186,600
56,31843,4.0,1,84.592773437,468665.0,138820,7,186000,6000,456504.0,117166.25,186728.0,3776,8750,18020,12859,9862,12760
56,31844,9.0,1,84.592773437,225422.0,168200,1,0,34500,252327.6,25046.888672,148193.6,2500,39125,1872,5520,3140,600
56,31845,5.0,1,84.592773437,193413.0,0,1,0,25000,287786.0,38682.601562,153638.0,13985,2460,1924,3360,14824,600
56,31846,2.0,1,84.592773437,142731.0,0,4,0,30000,123287.0,71365.5,53807.0,1680,11300,936,600,3000,0
56,31847,2.5,1,84.592773437,417452.0,0,8,0,80000,394826.0,166980.796875,170879.0,20700,5584,17730,14514,1304,200
56,31848,4.0,1,84.592773437,379650.0,325000,6,0,0,352230.4,94912.5,152284.4,18088,4994,32200,22428,3000,600
56,31849,6.0,2,69.449623108,515265.66,0,5,456000,0,490247.1,85877.609375,276327.1,16500,8274,19084,23400,1080,44000
56,31850,3.5,2,69.449623108,410666.0,259464,7,126000,0,383139.73,117333.140625,237175.73,5820,2280,30316,15330,1044,2500
56,31851,3.5,2,69.449623108,1242425.95,600000,10,580000,0,624920.96,354978.84375,231191.96,35350,21401,46820,31934,1960,54000
56,31852,3.0,2,69.449623108,209109.0,20800,4,0,6000,178934.42,69703.0,106686.42,1480,948,5460,1500,0,0
56,31853,3.0,2,69.449623108,184367.0,167576,3,0,2000,152757.9,61455.667969,97220.9,2550,1951,1940,1638,195,100
56,31854,7.0,2,69.449623108,236374.0,45000,1,16000,43500,240167.25,33767.714844,132746.25,4100,5633,24032,2880,982,100
56,31855,5.0,2,69.449623108,271616.75,197800,3,0,34500,252684.95,54323.351562,145237.95,6350,3774,10247,3710,1473,3200
56,31856,2.0,2,69.449623108,206054.0,0,6,0,11700,212688.75,103027.0,115603.75,4460,5964,5774,3200,736,15000
56,31857,7.0,1,80.415351868,571453.0,411218,5,0,0,441475.0,81636.140625,171207.0,15550,3621,33976,30067,960,0
56,31858,7.5,1,80.415351868,468582.0,404924,3,0,500,363373.0,62477.601562,188627.0,5250,620,59800,7760,600,100
56,31859,4.0,1,80.415351868,236967.0,210600,3,0,0,219595.0,59241.75,120643.0,2630,228,17764,9178,0,0
56,31860,7.0,1,80.415351868,565866.0,435296,5,0,8000,426718.0,80838.0,196824.0,9800,34180,6786,23440,1200,1050
56,31861,4.0,1,80.415351868,398973.0,157300,6,0,0,411744.0,99743.25,157334.0,5200,8374,20252,18576,1200,350
56,31862,6.0,1,80.415351868,124777.0,121452,1,0,0,239138.0,20796.166016,153539.0,6000,2575,10296,3350,950,890
56,31863,6.0,1,80.415351868,221045.0,218400,1,0,0,210777.5,36840.832031,126801.5,8310,1151,8476,2236,700,0
56,31864,3.0,1,80.415351868,306936.5,286000,6,0,0,275467.5,102312.164063,182437.5,1590,6209,9776,6422,0,0
56,31865,3.5,1,94.473937988,283258.0,143600,5,0,0,236417.0,80930.859375,127381.0,3850,10799,6084,8020,0,0
56,31866,4.0,1,94.473937988,219617.0,214572,3,0,0,230625.0,54904.25,113722.0,2825,3040,32632,5400,400,100
56,31867,3.0,1,94.473937988,221437.0,207300,4,0,0,204759.0,73812.335938,114691.0,2640,1722,11278,9100,0,0
56,31868,3.0,1,94.473937988,250037.0,125400,5,0,0,237792.0,83345.664063,113631.0,3565,4818,19700,8914,1200,0
56,31869,5.0,1,94.473937988,197349.0,156800,1,0,0,212726.0,39469.800781,112496.0,3325,3690,13656,10478,700,2050
56,31870,3.0,1,94.473937988,1421170.0,0,10,0,0,616590.0,473723.34375,195837.0,11800,4710,53920,32460,3300,26000
56,31871,4.0,1,94.473937988,174901.0,0,2,0,0,186820.0,43725.25,85803.0,2045,2132,15440,13424,600,5320
56,31872,1.0,1,71.016151428,394301.0,273976,10,0,0,343386.0,394301.0,79312.0,2880,1762,14612,19204,810,0
56,31873,5.5,1,71.016151428,311049.0,286200,3,0,0,296205.0,56554.363281,170165.0,3475,2834,17972,19614,1000,0
56,31874,5.0,1,71.016151428,248174.0,62000,2,0,0,256449.0,49634.800781,95488.0,2875,1278,32994,15594,500,900
56,31875,3.0,1,71.016151428,491674.0,0,8,340000,0,313648.0,163891.328125,86393.0,1450,18640,34168,21994,800,0
56,31876,5.0,1,71.016151428,252425.0,210128,2,0,0,261530.0,50485.0,117471.0,9625,1830,22152,13624,1500,0
56,31877,7.0,1,71.016151428,200530.0,155200,1,0,0,201078.0,28647.142578,124248.0,1290,1230,8168,11050,0,0
56,31878,7.0,1,71.016151428,1227170.0,650000,9,0,0,806074.0,175310.0,245883.0,11485,4138,142844,40794,0,0
56,31879,3.0,1,78.085601807,389000.0,0,7,287000,0,369934.8,129666.664063,130383.8,13750,1701,15500,23691,1150,11200
56,31880,14.0,1,78.085601807,234000.0,210000,1,0,0,232362.0,16714.285156,138789.0,2155,1578,7090,654,520,11700
56,31881,6.0,1,78.085601807,226500.0,142500,1,0,0,226028.0,37750.0,88762.0,5000,764,12428,3320,432,3900
56,31882,6.0,1,78.085601807,193620.0,149600,1,0,0,193241.0,32270.0,91260.0,5590,1140,20800,3939,620,1200
56,31883,4.0,1,78.085601807,255804.0,0,4,0,0,502105.0,63951.0,96940.0,8750,6500,44526,24894,600,118300
56,31884,7.5,1,78.085601807,410000.0,410000,3,0,0,328737.0,54666.667969,127318.0,13400,4980,8340,23694,698,40300
56,31885,5.0,1,78.085601807,879600.0,609600,9,150000,0,440759.0,175920.0,135060.0,7500,31738,42276,22788,0,0
56,31886,4.0,1,78.085601807,614500.0,0,8,511000,0,443473.0,153625.0,120452.0,4200,498,61660,21882,900,63500
56,31887,5.0,1,93.518013,666817.0,572650,8,0,0,447936.0,133363.40625,171617.0,10000,3840,18060,21978,300,49500
56,31888,4.0,1,93.518013,1093197.0,949197,10,0,0,607103.0,273299.25,215157.0,20400,10540,80468,14830,6700,29800
56,31889,4.0,1,93.518013,345367.0,326170,5,0,0,226006.0,86341.75,133237.0,5950,1890,23770,3930,1000,600
56,31890,4.0,1,93.518013,217872.0,196440,3,0,0,189587.0,54468.0,110049.0,3000,1356,7370,2080,120,200
56,31891,6.0,1,93.518013,2056460.0,863700,10,0,0,771933.0,342743.34375,306571.0,15992,73340,21590,16330,1250,500
56,31892,4.0,1,93.518013,198270.0,60000,2,0,0,194017.0,49567.5,85904.0,2269,23746,24832,4020,1000,600
56,31893,4.0,1,93.518013,326840.0,305820,5,0,0,246071.0,81710.0,163037.0,6100,990,12480,2665,700,600
56,31894,4.5,1,93.518013,281170.0,239100,3,0,0,280769.0,62482.222656,137732.0,3500,2925,19900,5330,850,9000
56,31895,6.0,1,93.518013,470629.0,422500,5,0,0,319208.0,78438.164063,188762.0,10450,90,19600,4095,1400,1100
56,31896,5.0,1,93.518013,133930.0,102300,1,0,0,136629.0,26786.0,61087.0,2200,60,24544,920,900,2400
56,31897,9.0,1,93.518013,729758.0,402400,5,222000,0,478775.0,81084.21875,219126.0,18800,18090,19540,8200,440,84600
56,31898,3.0,1,93.518013,135080.0,0,2,0,101800,151244.0,45026.667969,94299.0,2600,5630,600,2520,1200,1000
56,31899,9.0,1,93.518013,420728.0,393349,2,0,0,368775.0,46747.554687,198113.0,10500,30,39130,3590,1090,40700
56,31900,5.0,1,93.518013,236700.0,59000,2,0,0,184483.0,47340.0,100784.0,4010,2010,31955,2015,200,600
56,31901,5.0,1,69.876869202,295300.0,0,3,174300,40000,279135.0,59060.0,108449.0,1000,29065,11054,16852,240,0
56,31902,1.0,1,69.876869202,299600.0,150600,10,80000,0,251783.0,299600.0,77030.0,6200,1599,18174,16374,0,0
56,31903,6.0,1,69.876869202,338850.0,184350,3,0,120000,264324.0,56475.0,176990.0,6256,1884,12480,5700,440,0
56,31904,2.0,1,69.876869202,321550.0,0,8,282000,0,237088.0,160775.0,91422.0,3250,30540,6840,5590,350,45000
56,31905,6.0,1,69.876869202,386366.0,96000,4,240000,0,361129.0,64394.332031,156483.0,11000,25263,20680,12195,30360,0
56,31906,2.0,1,69.876869202,242890.0,184800,7,0,0,196719.0,121445.0,96595.0,1660,5580,8268,13800,0,0
56,31907,6.0,1,69.876869202,813950.0,770450,8,0,5000,487722.0,135658.328125,170292.0,4518,17180,18934,26850,720,75232
56,31908,5.0,1,69.876869202,306630.0,130630,3,0,0,222239.0,61326.0,110089.0,2250,20874,14428,4565,350,0
56,31909,4.5,1,69.876869202,1355550.0,0,10,1220000,0,1186169.0,301233.34375,239002.0,18650,377726,26320,34488,46540,156600
56,31910,10.0,1,69.876869202,1117490.0,1018400,7,0,28000,848733.0,111749.0,275832.0,5400,180554,53100,31158,1050,40200
56,31911,6.0,1,69.876869202,71787.0,43267,1,0,13500,86035.0,11964.5,41279.0,760,4200,6500,310,650,100
56,31912,1.0,1,69.876869202,52583.0,2450,2,0,0,51739.0,52583.0,23403.0,1390,685,440,299,0,0
56,31913,5.0,1,69.876869202,261785.0,243600,2,0,0,176221.0,52357.0,129121.0,800,100,1560,1500,30,0
56,31914,4.0,1,69.876869202,232435.0,217400,3,0,0,194941.5,58108.75,105138.5,1080,1106,7280,3250,325,0
56,31915,7.0,1,69.876869202,271721.0,210000,1,0,42100,284462.0,38817.285156,123899.0,4500,1692,11440,37864,484,51870
56,31916,7.0,1,68.927444458,263534.0,207420,1,0,0,257856.0,37647.714844,136531.0,5675,1210,11226,2000,2300,600
56,31917,4.0,1,68.927444458,428628.0,210000,6,50000,33000,424915.0,107157.0,112364.0,15100,6606,57680,21115,7800,0
56,31918,3.0,1,68.927444458,382536.0,320896,7,0,0,335532.0,127512.0,107674.0,8774,5095,21900,4036,960,300
56,31919,5.5,1,68.927444458,234361.0,194640,2,0,4500,224204.0,42611.089844,112017.0,3766,14037,11414,2089,710,200
56,31920,3.0,1,68.927444458,523847.0,139724,9,262000,0,477294.0,174615.671875,103212.0,13595,178640,7360,2058,1200,0
56,31921,5.0,1,68.927444458,215144.0,195000,2,0,0,193380.0,43028.800781,115802.0,2575,420,11420,1621,507,300
56,31922,1.0,1,68.927444458,149312.0,118000,8,0,0,152169.0,149312.0,71754.0,350,0,12404,2249,0,0
56,31923,4.0,1,68.927444458,385310.0,249648,6,0,0,312375.0,96327.5,165007.0,10728,1102,29430,3956,0,0
56,31924,4.5,1,68.927444458,411496.0,367220,6,0,0,384987.0,91443.554688,140358.0,11378,4600,49690,19800,2430,800
56,31925,4.0,1,68.927444458,365250.0,0,6,48000,0,360831.0,91312.5,107843.0,8129,26372,46995,12030,0,0
56,31926,1.0,1,68.927444458,136437.0,19500,8,30000,1500,126652.0,136437.0,31085.0,1639,15624,454,2665,0,0
56,31927,5.0,1,68.927444458,308660.0,253980,3,0,5000,284115.0,61732.0,127131.0,2908,723,19376,16300,250,0
56,31928,1.0,1,71.944480896,120396.0,0,7,24000,17000,115485.0,120396.0,31737.0,1249,4500,5424,989,0,0
56,31929,2.0,1,71.944480896,645345.0,580645,10,0,0,551132.0,322672.5,115432.0,21494,15534,43900,31800,30000,0
56,31930,2.5,1,71.944480896,228300.0,0,6,80000,60000,287206.0,91320.0,86769.0,5696,5261,20500,28200,0,0
56,31931,3.5,1,71.944480896,610469.0,516000,9,0,0,513854.0,174419.71875,124131.0,3850,10678,49338,28260,36815,37000
56,31932,8.0,1,71.944480896,782593.0,430928,6,0,0,744010.0,97824.125,234946.0,24510,6820,75480,36090,77920,67600
56,31933,2.0,1,71.944480896,465000.0,380000,9,0,0,359998.0,232500.0,89129.0,7696,32412,8700,30600,300,0
56,31934,3.0,1,71.944480896,726524.0,662524,10,0,0,488867.0,242174.671875,106495.0,11293,27056,60880,33800,2370,0
56,31935,2.5,1,71.944480896,539100.0,373600,9,40000,0,447577.0,215640.0,99798.0,5080,11656,74850,21300,600,0
56,31936,2.0,1,71.944480896,251462.0,12000,7,41000,0,244298.0,125731.0,95772.0,3278,255,5980,17576,1866,33100
56,31937,4.0,1,71.944480896,536663.0,0,8,471000,0,449594.0,134165.75,119604.0,9949,30416,37450,26430,3850,78000
56,31938,4.0,1,71.944480896,605700.0,0,8,492000,7000,470490.0,151425.0,121328.0,8615,3900,46638,29067,3310,84000
56,31939,2.0,1,71.944480896,364900.0,302400,9,0,0,325092.0,182450.0,106387.0,8847,1200,18700,28080,0,0
56,31940,6.0,1,71.944480896,385822.0,286800,4,0,0,313253.0,64303.667969,149488.0,8445,1212,17498,11377,1191,30200
56,31941,3.0,1,71.944480896,204500.0,167000,4,0,0,182106.0,68166.664063,88340.0,6347,0,3612,4467,1230,6800
56,31942,3.5,1,71.944480896,423230.0,161200,7,120000,0,271995.0,120922.859375,80498.0,3647,100,2080,3867,1200,0
56,31943,3.0,1,71.944480896,311300.0,0,6,85000,34000,265858.0,103766.664063,83531.0,4898,9500,6928,25978,1600,4500
56,31944,4.0,1,71.944480896,421396.0,414296,6,0,0,382847.0,105349.0,87921.0,11898,5400,48300,27178,890,900
56,31945,3.0,1,71.944480896,283276.0,233506,6,0,0,224348.0,94425.335938,86460.0,8982,3814,14500,3656,816,400
56,31946,4.0,1,63.85490799,503045.0,478692,7,0,3000,164446.0,125761.25,91071.0,1900,2821,14998,5456,500,0
56,31947,3.5,1,63.85490799,308510.0,0,5,0,5000,224505.0,88145.710938,84735.0,2780,3900,11050,15386,5000,400
56,31948,5.0,1,63.85490799,381594.0,296424,4,0,19000,284325.0,76318.796875,124951.0,3990,10620,8736,17430,2870,32000
56,31949,3.0,1,63.85490799,535824.0,0,9,360000,0,246008.0,178608.0,85782.0,5550,3314,24752,10712,325,1500
56,31950,5.5,1,63.85490799,543724.0,259724,6,230000,0,258737.0,98858.90625,108127.0,5030,1982,13780,17394,390,200
56,31951,2.0,1,63.85490799,419844.0,381964,9,0,0,260669.0,209922.0,71105.0,2720,2388,30430,25277,6600,30000
56,31952,4.5,1,63.85490799,1290358.0,1217988,10,0,0,488492.0,286746.21875,104237.0,9020,6460,30104,20122,4860,71500
56,31953,4.0,1,63.85490799,546744.0,123980,8,300000,0,432353.0,136686.0,86389.0,1100,166855,7804,5278,550,20000
56,31954,4.0,1,63.85490799,285900.0,70200,4,0,5000,273901.0,71475.0,88991.0,4730,3422,13552,14594,0,0
56,31955,4.0,1,63.85490799,757140.0,384840,9,300000,0,374218.0,189285.0,131035.0,3750,4644,8658,18291,7000,27000
56,31956,3.5,1,63.85490799,187490.0,0,3,0,44000,159484.0,53568.570312,72774.0,2940,1466,7904,2678,300,300
56,31957,3.0,1,54.863426208,319056.0,197850,6,50000,0,246926.0,106352.0,88503.0,7300,6930,8164,18594,500,0
56,31958,2.0,1,54.863426208,609737.0,527000,10,0,0,254607.0,304868.5,55667.0,7650,2110,17352,17694,500,0
56,31959,5.5,1,54.863426208,790862.0,668200,8,30000,30000,405227.0,143793.09375,158483.0,3850,4812,16082,18594,600,54202
56,31960,3.0,1,54.863426208,1241000.0,1143000,10,0,0,560994.0,413666.65625,85173.0,4870,5128,15848,18609,2500,90000
56,31961,6.5,1,54.863426208,589570.0,90000,6,420000,0,373369.0,90703.078125,170843.0,3050,2527,9516,16277,2800,5600
56,31962,4.0,1,54.863426208,369344.0,257800,6,30000,0,337436.0,92336.0,108217.0,2350,3340,7420,20700,3500,0
56,31963,4.0,1,54.863426208,163159.0,148200,1,0,0,192060.0,40789.75,118118.0,2050,2432,4670,4150,850,500
56,31964,2.0,1,54.863426208,148135.0,78000,4,10000,35000,118539.0,74067.5,51950.0,1900,2680,2184,5900,300,300
56,31965,7.5,1,54.863426208,497090.0,481800,4,0,0,262906.0,66278.664063,167255.0,6900,4090,9048,5330,700,300
56,31966,1.0,1,54.863426208,39476.0,0,1,0,13000,46018.0,39476.0,23460.0,1000,6262,900,0,0,0
56,31967,4.0,1,54.863426208,501495.0,113100,7,0,0,256281.0,125373.75,104428.0,3850,3442,5460,9600,1200,19600
56,31968,7.0,1,54.863426208,393405.0,156000,3,210000,0,323262.0,56200.714844,170129.0,3350,47510,13676,14624,1900,500
56,31969,5.0,1,54.863426208,351212.0,334322,4,0,0,264524.0,70242.398438,168430.0,5100,2622,12116,11382,1300,300
56,31970,8.5,1,54.863426208,237875.0,222800,1,0,4000,237612.0,27985.294922,189081.0,1650,2596,11544,4300,1200,100
56,31971,2.5,1,76.237930298,256796.0,226200,6,0,0,140105.0,102718.398438,57080.0,7100,2278,7436,0,0,0
56,31972,4.5,1,76.237930298,200728.0,141528,2,0,500,159597.5,44606.222656,101267.5,1890,1706,4644,8034,2050,100
56,31973,3.5,1,76.237930298,218945.0,121600,3,90000,0,133126.0,62555.714844,84402.0,1675,2209,6946,5174,900,100
56,31974,3.5,1,76.237930298,208935.0,198600,3,0,0,147402.0,59695.714844,95762.0,2175,2070,9820,4830,1000,0
56,31975,1.0,1,76.237930298,130830.0,117000,7,0,0,76072.5,130830.0,33716.5,2050,3868,6356,0,0,0
56,31976,2.0,1,76.237930298,378899.0,351924,9,0,0,167077.0,189449.5,68810.0,7050,3467,5564,12136,0,0
56,31977,4.5,1,76.237930298,473380.0,437000,6,0,2000,239812.5,105195.554688,126374.5,5330,2811,12636,14148,1400,500
56,31978,7.5,1,76.237930298,298266.0,276148,1,0,0,266516.5,39768.800781,177986.5,3260,3468,14654,3328,140,200
56,31979,3.0,1,76.237930298,366106.0,129800,7,212000,0,197108.0,122035.335938,81366.0,3500,2410,7116,7850,1400,500
56,31980,3.0,1,76.237930298,336945.0,293000,7,0,0,208878.0,112315.0,76484.0,6750,2302,6065,18218,3500,0
56,31981,3.0,1,76.237930298,320911.0,228800,6,0,0,157175.0,106970.335938,82041.0,2570,2566,12828,16950,1000,0
56,31982,2.5,1,76.237930298,189020.0,74880,4,70000,17000,130359.0,75608.0,67996.0,2085,3294,5096,5428,0,0
56,31983,4.0,1,76.237930298,158065.0,147294,1,0,0,148042.0,39516.25,89515.0,2060,3110,12584,2487,2550,585
56,31984,6.5,1,76.237930298,534090.0,284200,5,120000,1000,269838.0,82167.695313,134754.0,3650,6408,15024,14424,900,0
56,31985,4.0,1,76.237930298,315490.0,166800,5,0,35000,201441.0,78872.5,97542.0,4750,4054,14942,2828,1900,1170
56,31986,3.0,1,76.237930298,231835.0,60000,5,0,1000,177369.0,77278.335938,91209.0,2950,3272,6224,14044,1050,780
56,31987,3.5,1,81.941673279,1278916.0,653616,10,540000,0,538311.0,365404.5625,109347.0,12330,6112,56200,19509,1225,55000
56,31988,2.0,1,81.941673279,546000.0,0,10,390000,0,266901.0,273000.0,61317.0,11520,6422,20860,12882,1780,20300
56,31989,4.5,1,81.941673279,744924.0,226924,8,0,0,502450.0,165538.671875,106521.0,9360,7032,30456,18238,2500,30000
56,31990,6.5,1,81.941673279,579658.0,336388,5,0,0,309835.0,89178.15625,143507.0,8130,2948,16870,19815,660,100
56,31991,3.0,1,81.941673279,1286632.0,1190252,10,0,0,466177.0,428877.34375,105527.0,6680,5160,47952,17424,0,0
56,31992,3.0,1,81.941673279,560600.0,0,9,0,0,335166.0,186866.671875,91000.0,6230,5520,11480,18166,3640,650
56,31993,2.5,1,81.941673279,378660.0,270000,8,0,33000,186352.5,151464.0,67899.5,5970,2410,10942,17650,0,0
56,31994,2.5,2,76.332862854,743974.0,472604,10,0,0,742665.0,297589.59375,179823.0,8400,22045,3300,26994,0,0
56,31995,5.5,2,76.332862854,819398.0,0,8,300000,0,889619.0,148981.453125,245196.0,35408,11910,116500,21900,3300,67500
56,31996,3.5,2,76.332862854,309116.0,210600,5,0,12400,261483.0,88318.859375,112145.0,6000,60,16484,9100,1475,0
56,31997,4.0,2,76.332862854,465130.0,31000,7,320000,6000,379197.0,116282.5,137014.0,3300,27063,7460,23954,1171,0
56,31998,2.0,2,76.332862854,223255.0,137000,7,33000,15700,200786.0,111627.5,98770.0,2590,17105,11866,3200,0,0
56,31999,2.0,2,76.332862854,196742.0,156000,6,0,7700,176767.0,98371.0,87534.0,420,60,16848,2690,0,0
56,32000,3.5,2,76.332862854,399315.0,347000,7,0,12400,303202.0,114090.0,151088.0,8140,2750,21528,7620,230,0
56,32001,2.5,2,76.332862854,332740.0,161200,8,95000,12700,265292.0,133096.0,100784.0,2050,5896,38100,17100,0,0
56,32002,3.0,2,76.332862854,285213.0,0,6,50000,59400,266445.0,95071.0,129022.0,4010,8594,13300,10500,860,0
56,32003,6.0,2,76.332862854,530440.0,171600,5,210000,22400,431493.0,88406.664063,196529.0,31050,18101,24060,16400,896,0
56,32004,2.5,2,76.332862854,301210.0,236400,7,0,9400,217716.0,120484.0,97689.0,3380,1320,27300,3200,0,0
56,32005,3.0,1,81.691764832,239410.0,209070,5,0,3000,204447.0,79803.335938,110491.0,6170,1845,5944,9800,5500,0
56,32006,2.0,1,81.691764832,179970.0,0,5,0,0,194686.0,89985.0,116045.0,610,185,7004,2496,7280,0
